Trial,1,Sim Type,5,Distance Weight,0.7,Random Seed,15,Min Iterations,2500,Distance cost,0.5381066051619744,Manip Cost,0.16737977004496798,Total cost,0.4268885546268725,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06940297720344422,0.07163012344071477,0.07419222458407486,1e-20,1e-20,4.381921476e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.041,0.05,0.06,0.026,0.025
Total Cost,0.0,0.0313,0.0626,0.0939,0.1252,0.1565,0.1878,0.2191,0.2504,0.27953,0.31363,0.35326,0.39226,0.42689
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11586218990654022,0.11449043004178813,0.11296416068122346,1.0,1.0
Joint 0: ,-0.2,-0.158,-0.088,-0.059,0.007,0.039,0.056,0.045,0.095,0.145,0.161,0.194,0.229,0.265
Joint 1: ,0.4,0.447,0.476,0.465,0.478,0.46,0.436,0.461,0.524,0.603,0.687,0.827,0.863,0.899
Joint 2: ,0.4,0.414,0.446,0.462,0.496,0.518,0.532,0.5,0.481,0.442,0.42,0.459,0.401,0.342
Joint 3: ,0.9,0.937,0.925,1.003,0.997,1.072,1.163,1.226,1.262,1.204,1.186,1.083,1.02,0.957
Joint 4: ,0.9,0.895,0.942,0.895,0.911,0.892,0.831,0.792,0.78,0.81,0.812,0.886,0.937,0.988
Joint 5: ,0.9,0.907,0.891,0.947,0.938,0.985,1.048,1.105,1.06,0.999,0.965,0.867,0.829,0.79
Joint 6: ,0.0,-0.0,0.047,0.094,0.11,0.11,0.079,0.078,0.046,-0.001,-0.032,-0.095,0.259,0.613
Trial,2,Sim Type,5,Distance Weight,0.7,Random Seed,30,Min Iterations,2500,Distance cost,0.4985381932833489,Manip Cost,0.2727272727272727,Total cost,0.43079491711652607,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5580508e-11,3.988330573e-11,1e-20,4.429854138e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.056,0.067,0.062,0.073
Total Cost,0.0,0.0313,0.0626,0.0939,0.1252,0.1565,0.1878,0.22258,0.29767,0.36304,0.43079
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0
Joint 0: ,-0.2,-0.143,-0.181,-0.145,-0.071,0.002,0.013,0.065,0.094,0.142,0.212
Joint 1: ,0.4,0.405,0.312,0.3,0.344,0.393,0.459,0.535,0.658,0.76,0.904
Joint 2: ,0.4,0.432,0.472,0.487,0.527,0.558,0.547,0.5,0.495,0.484,0.456
Joint 3: ,0.9,0.932,1.012,1.09,1.097,1.112,1.143,1.146,1.137,1.114,0.99
Joint 4: ,0.9,0.9,0.868,0.821,0.868,0.884,0.874,0.867,0.917,0.893,0.955
Joint 5: ,0.9,0.917,0.996,1.054,1.017,1.004,0.997,0.929,0.885,0.865,0.727
Joint 6: ,0.0,0.0,0.063,0.047,0.0,-0.016,-0.031,-0.079,-0.267,-0.283,-0.409
Trial,3,Sim Type,5,Distance Weight,0.7,Random Seed,45,Min Iterations,2500,Distance cost,0.5616726098351988,Manip Cost,0.3076923076923077,Total cost,0.4854785191923315,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,1e-20,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.066,0.05,0.07,0.073,0.018
Total Cost,0.0,0.0313,0.0626,0.0939,0.1252,0.1565,0.1878,0.2191,0.26068,0.32198,0.39063,0.45707,0.48548
