Trial,1,Sim Type,5,Distance Weight,0.1,Random Seed,15,Min Iterations,2500,Distance cost,7.132486515954614,Manip Cost,0.8156598606551755,Total cost,1.4473425261851194,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,4.120903995e-11,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.041,0.074,0.05,0.07,0.05,0.05,0.05
Total Cost,0.0,0.06667,0.13333,0.2,0.25471,0.35326,0.41992,0.51325,0.83138,1.11965,1.44734
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794088907499436,0.24622299975203196,0.2900279701531999
Joint 0: ,-0.2,-0.165,-0.145,-0.106,-0.09,0.024,0.085,0.078,0.142,0.171,0.231
Joint 1: ,0.4,0.417,0.406,0.4,0.353,0.346,0.452,0.619,0.697,0.797,0.899
Joint 2: ,0.4,0.415,0.428,0.452,0.471,0.358,0.347,0.443,0.41,0.399,0.402
Joint 3: ,0.9,0.963,1.054,1.117,1.175,1.299,1.254,1.203,1.184,1.078,0.968
Joint 4: ,0.9,0.869,0.837,0.806,0.796,0.723,0.754,0.793,0.808,0.861,0.94
Joint 5: ,0.9,0.942,1.003,1.061,1.109,1.19,1.133,1.041,0.964,0.88,0.792
Joint 6: ,0.0,0.031,0.063,0.094,0.094,0.267,0.298,0.031,-0.016,-0.048,0.031
Trial,2,Sim Type,5,Distance Weight,0.1,Random Seed,30,Min Iterations,2500,Distance cost,8.511904242449859,Manip Cost,0.9310163563978142,Total cost,1.6891051450030188,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0680463174433305,0.0710275236753713,1e-20,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.065,0.05,0.05,0.074,0.05
Total Cost,0.0,0.06667,0.13333,0.2,0.26667,0.33333,0.4,0.46667,0.55272,0.67729,0.98134,1.31937,1.68911
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06433394405144069,0.2637648106608059,0.26617542211089845,0.3367421795746693
Joint 0: ,-0.2,-0.143,-0.181,-0.145,-0.071,0.002,0.03,0.097,0.092,0.117,0.121,0.188,0.202
Joint 1: ,0.4,0.405,0.312,0.3,0.344,0.393,0.403,0.473,0.5,0.595,0.677,0.836,0.922
Joint 2: ,0.4,0.432,0.472,0.487,0.527,0.558,0.558,0.577,0.519,0.493,0.465,0.496,0.477
Joint 3: ,0.9,0.932,1.012,1.09,1.097,1.112,1.191,1.205,1.284,1.231,1.177,1.084,0.99
Joint 4: ,0.9,0.9,0.868,0.821,0.868,0.884,0.837,0.838,0.771,0.782,0.789,0.952,1.005
Joint 5: ,0.9,0.917,0.996,1.054,1.017,1.004,1.055,1.026,1.071,1.013,0.96,0.825,0.746
Joint 6: ,0.0,0.0,0.063,0.047,0.0,-0.016,-0.063,-0.11,-0.173,-0.188,-0.22,-0.33,-0.393
Trial,3,Sim Type,5,Distance Weight,0.1,Random Seed,45,Min Iterations,2500,Distance cost,8.370934107881698,Manip Cost,0.7556590218137782,Total cost,1.5171865304205703,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07207207742943061,0.07429215414018907,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.063,0.05,0.069,0.046
Total Cost,0.0,0.06667,0.13333,0.2,0.26667,0.33333,0.4,0.46667,0.53333,0.61667,0.90456,1.20891,1.51719
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2457989609475065,0.2354782090359875,0.2743818518302842
Joint 0: ,-0.2,-0.218,-0.181,-0.134,-0.094,-0.046,-0.02,-0.031,0.003,0.078,0.145,0.267,0.3
Joint 1: ,0.4,0.299,0.279,0.26,0.215,0.301,0.394,0.444,0.456,0.571,0.67,0.781,0.878
Joint 2: ,0.4,0.393,0.42,0.458,0.442,0.463,0.427,0.408,0.404,0.425,0.399,0.295,0.293
Joint 3: ,0.9,1.01,1.084,1.113,1.208,1.226,1.166,1.208,1.286,1.256,1.197,1.06,0.941
Joint 4: ,0.9,0.803,0.784,0.8,0.737,0.739,0.754,0.74,0.693,0.742,0.789,0.81,0.872
Joint 5: ,0.9,1.01,1.059,1.08,1.155,1.113,1.051,1.057,1.104,1.057,0.997,0.856,0.769
Joint 6: ,0.0,0.079,0.094,0.11,0.047,0.016,-0.031,-0.031,-0.079,-0.063,-0.11,0.133,0.196
Trial,4,Sim Type,5,Distance Weight,0.1,Random Seed,60,Min Iterations,2500,Distance cost,7.6609855029344045,Manip Cost,1.3966068261034714,Total cost,2.0230446937865647,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,1e-20,1e-20,4.108070786e-11,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.068,0.05,0.066,0.041
Total Cost,0.0,0.06667,0.13333,0.2,0.26667,0.33333,0.4,0.69624,1.03478,1.3698,1.69138,2.02304
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25507860006120864,0.2753814089925068,0.2981691278611952,0.26009771316507996,0.3078799760234808
Joint 0: ,-0.2,-0.166,-0.09,-0.064,-0.039,0.041,0.096,0.118,0.172,0.224,0.267,0.271
Joint 1: ,0.4,0.36,0.419,0.375,0.379,0.476,0.532,0.581,0.65,0.712,0.827,0.906
Joint 2: ,0.4,0.427,0.458,0.474,0.436,0.461,0.478,0.474,0.378,0.391,0.329,0.341
Joint 3: ,0.9,0.941,0.933,1.012,1.09,1.026,1.047,1.096,1.111,1.118,1.021,0.918
Joint 4: ,0.9,0.916,0.963,0.916,0.867,0.889,0.888,0.876,0.831,0.831,0.855,0.902
Joint 5: ,0.9,0.937,0.911,0.979,1.058,0.987,0.98,0.99,1.002,0.987,0.903,0.822
Joint 6: ,0.0,0.0,0.047,0.047,0.046,-0.001,-0.032,-0.032,-0.142,-0.174,-0.189,-0.236
Trial,5,Sim Type,5,Distance Weight,0.1,Random Seed,75,Min Iterations,2500,Distance cost,7.431582388753148,Manip Cost,0.8410917270726765,Total cost,1.5001407932407238,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,4.12166827e-11,1e-20
Distance to Last Node,0.0,0.05,0.05,0.066,0.049,0.07,0.046,0.067,0.05,0.05,0.059
Total Cost,0.0,0.06667,0.13333,0.22159,0.28639,0.37972,0.44142,0.53136,0.8355,1.16671,1.50014
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2644735442133041,0.2939421084977964,0.282676074361576
Joint 0: ,-0.2,-0.214,-0.162,-0.074,-0.027,0.031,0.064,0.107,0.175,0.192,0.28
Joint 1: ,0.4,0.302,0.357,0.438,0.433,0.422,0.489,0.604,0.704,0.779,0.888
Joint 2: ,0.4,0.403,0.427,0.354,0.385,0.449,0.427,0.418,0.394,0.382,0.321
Joint 3: ,0.9,1.008,1.038,1.063,1.104,1.16,1.172,1.166,1.09,1.089,0.936
Joint 4: ,0.9,0.821,0.821,0.824,0.824,0.824,0.811,0.808,0.863,0.861,0.899
Joint 5: ,0.9,0.996,0.995,0.993,1.018,1.047,1.034,0.996,0.93,0.908,0.799
Joint 6: ,0.0,0.079,0.11,0.22,0.22,0.283,0.251,0.267,0.314,0.314,0.361
Trial,6,Sim Type,5,Distance Weight,0.1,Random Seed,90,Min Iterations,2500,Distance cost,N/A,Manip Cost,N/A,Total cost,N/A,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Trial,7,Sim Type,5,Distance Weight,0.1,Random Seed,105,Min Iterations,2500,Distance cost,N/A,Manip Cost,N/A,Total cost,N/A,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Trial,8,Sim Type,5,Distance Weight,0.1,Random Seed,120,Min Iterations,2500,Distance cost,7.561844905248501,Manip Cost,0.9706833835005025,Total cost,1.6297995356753026,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.714500634e-11,1e-20,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.073,0.073,0.074,0.046
Total Cost,0.0,0.06667,0.13333,0.2,0.26667,0.33333,0.4,0.49725,0.8497,1.27138,1.6298
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827926583109584,0.35817100252517137,0.32971972266437277
Joint 0: ,-0.2,-0.175,-0.153,-0.088,-0.044,-0.006,0.033,0.038,0.177,0.242,0.209
Joint 1: ,0.4,0.344,0.278,0.356,0.433,0.429,0.472,0.599,0.708,0.837,0.926
Joint 2: ,0.4,0.416,0.404,0.421,0.433,0.456,0.469,0.438,0.406,0.396,0.465
Joint 3: ,0.9,0.977,1.083,1.091,1.103,1.166,1.22,1.178,1.021,0.983,0.972
Joint 4: ,0.9,0.884,0.833,0.871,0.871,0.839,0.829,0.861,0.923,1.002,0.982
Joint 5: ,0.9,0.964,1.046,0.984,0.962,1.01,1.023,0.963,0.821,0.78,0.759
Joint 6: ,0.0,0.016,0.063,0.11,0.11,0.141,0.141,0.157,0.236,0.298,0.283
Trial,9,Sim Type,5,Distance Weight,0.1,Random Seed,135,Min Iterations,2500,Distance cost,7.00125188368439,Manip Cost,0.7808654463013099,Total cost,1.402904090039618,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07328573179435471,0.07535621530823969,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.073,0.05,0.05,0.05,0.033,0.069,0.05,0.05,0.05
Total Cost,0.0,0.06667,0.16429,0.23096,0.29762,0.36429,0.40828,0.50013,0.78823,1.07595,1.4029
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24604362956136494,0.24561164188811996,0.289210174851825
Joint 0: ,-0.2,-0.154,-0.093,-0.066,-0.003,0.017,0.01,0.085,0.152,0.207,0.234
Joint 1: ,0.4,0.422,0.425,0.373,0.425,0.47,0.482,0.596,0.695,0.796,0.905
Joint 2: ,0.4,0.42,0.47,0.422,0.451,0.451,0.442,0.418,0.384,0.388,0.403
Joint 3: ,0.9,0.947,1.028,1.138,1.158,1.218,1.277,1.269,1.202,1.095,0.972
Joint 4: ,0.9,0.887,0.882,0.804,0.835,0.81,0.793,0.792,0.832,0.888,0.982
